Subject_ID,probe,Block1 (S1),Filter Used for Block 1 (S1),Block2 (S1),Filter Used for Block 2 (S1),Block1 (S2),Filter Used for Block 1 (S2),Block2 (S2),Filter Used for Block 2 (S2),Block1 (S3),Filter Used for Block 1 (S3),Block2 (S3),Filter Used for Block 2 (S3)
NE208,CCHUNB3,1084.0,0.1,2103,"0.3 Good for A, B & C, 0.1 Good for D",1084,0.3,2103,0.3,,,,
NE208,CCHUNB3,1084.0,0.1,2103,"0.3 Good for A & B, 0.1 Good for C & D",,,,,,,,
NE209,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE209,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE209,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE209,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE209,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE209,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE210,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE210,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE210,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE210,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE210,CCHUNB2,1084.0,0.1,2103,0.1,,,,,,,,
NE210,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE210,CCHUNB3,1084.0,0.1,2103,0.1,,,,,,,,
NE211,CCHUNB6A,1084.0,0.4,2103,0.6,,,,,,,,
NE211,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE211,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE211,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE211,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE211,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE211,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE211,CCHUNB3,1084.0,0.2,2103,0.3,,,,,,,,
NE212,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE212,CCHUNB6A,1084.0,0.7,2103,0.8,,,,,,,,
NE212,CCHUNB2,1084.0,0.4,2103,0.5,1084,0.4,2103,0.5,,,,
NE212,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE213,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE213,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE213,CCHUNB2,1084.0,0.5,2103,0.6,,,,,,,,
NE213,CCHUNB2,1084.0,0.1,2103,0.1,,,,,,,,
NE213,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE214,CCHUNB6A,1084.0,0.6,2103.0,0.7,,,,,,,,
NE214,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE214,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE214,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE214,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE214,CCHUNB3,1084.0,0.5,2103,0.5,,,,,,,,
NE215,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE215,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE215,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE215,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE215,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE215,CCHUNB3,1084.0,0.4,2103,0.4,,,,,,,,
NE216,CCHUNB6A,1084.0,0.5,2103,0.6,1084,0.8,2103,0.8; 0.7,,,,
NE216,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE216,CCHUNB2,1084.0,0.5,2103,0.4,,,,,,,,
NE216,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE216,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE216,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE217,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE217,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE217,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE217,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE217,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE217,CCHUNB2,1084.0,0.6,2103,0.7,,,,,,,,
NE217,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE217,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE218,CCHUNB2,1084.0,0.6,2103,0.7,,,,,,,,
NE218,CCHUNB2,1084.0,0.6,2103,0.6,1084,0.6,2103,0.6,,,,
NE218,CCHUNB3,1084.0,0.6,2103,"0.7 Good for A, B & C, 0.5 Good for D",,,,,,,,
NE218,CCHUNB3,1084.0,0.4,2103,"0.8 Good for A, B & C?; 0.7 Good for D",,,,,,,,
NE219,CCHUNB3,1084.0,0.1,2103,0.1,1084,"0.2 Good for A & B, No Filter Good for C & D",2103,"0.2 Good for A & B, No Filter Good for C & D",,,,
NE219,CCHUNB3,1084.0,0.3,2103,0.3,1084,0.5,2103,"0.6 Good for A, B & C, 0.5 Good for D",,,,
NE220,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE221,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE221,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE221,CCHUNB2,1084.0,0.5,2102,0.8,,,,,,,,
NE221,CCHUNB2,1084.0,0.5,2103,0.5,1084,0.4,2103,"0.4 Good for A, B & C, 0.1 Good for D",,,,
NE221,CCHUNB3,1084.0,0.3,2103,0.3,1084,0.4 Good for A & B; No Filter Good for C & D,2103,0.4 Good for A & B; No Filter Good for C & D,,,,
NE221,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE222,CCHUNB6A,1084.0,0.2,2103,0.3,,,,,,,,
NE222,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE222,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE222,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE222,CCHUNB2,1084.0,0.4,2103,0.3,,,,,,,,
NE222,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE222,CCHUNB3,1084.0,0.1,2103,0.1,,,,,,,,
NE222,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE223,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE223,CCHUNB6A,1084.0,0.5,2103,0.4,,,,,,,,
NE223,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE223,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE223,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE223,CCHUNB2,1084.0,0.5,2103,"0.5 Good for A, 0.7 Good for B, C & D",,,,,,,,
NE223,CCHUNB3,1084.0,0.3,2103,0.5,,,,,,,,
NE223,CCHUNB3,1084.0,0.2,2103,0.3,,,,,,,,
NE224,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE224,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE224,CCHUNB2,1084.0,0.5,2103,0.6,,,,,,,,
NE224,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE224,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE224,CCHUNB3,1084.0,0.1,2103,0.1,,,,,,,,
NE225,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE225,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE225,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE225,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE225,CCHUNB2,1084.0,0.4,2103,0.5,,,,,,,,
NE225,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE225,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE225,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE225,CCHUNB2,1084.0,0.6,2103,0.6,,,,,,,,
NE225,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE225,CCHUNB2,1084.0,0.3,2103,0.2,,,,,,,,
NE225,CCHUNB3,1084.0,0.1,2103,0.1,1084,0.1,2103,0.1,,,,
NE225,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE226,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE226,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE226,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE226,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE226,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE226,CCHUNB3,1084.0,0.2,2103,0.4,,,,,,,,
NE227,CCHUNB2,1084.0,0.6,2103,0.7,,,,,,,,
NE227,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE227,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE227,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE228,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE228,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE228,CCHUNB2,1084.0,0.4,2103,0.5,,,,,,,,
NE228,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE228,CCHUNB2,1084.0,0.3,2102,0.7,,,,,,,,
NE228,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE228,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE228,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE229,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE229,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE229,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE229,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE229,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE229,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE229,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE229,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE229,CCHUNB3,1084.0,0.1,2103,0.1,,,,,,,,
NE230,CCHUNB6A,1084.0,0.8,2103,0.7; 0.8,,,,,,,,
NE230,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE230,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE230,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE230,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE231,CCHUNB6A,1084.0,0.5,2103,0.6; 0.3,1084,0.8,2103,0.8; 0.9,,,,
NE231,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE231,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE231,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE231,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE231,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE231,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE231,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE231,CCHUNB2,1084.0,0.5,2103,"0.5 Good for A & B, 0.1 Good for C & D",,,,,,,,
NE231,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE232,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE232,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE232,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE232,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE232,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE232,CCHUNB2,1084.0,0.3,2103,0.2,,,,,,,,
NE233,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE233,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE233,CCHUNB2,1084.0,0.3,2103,"0.4 Good for A, B & C, 0.2 Good for C & D",1084,0.5,2103,0.5,,,,
NE233,CCHUNB2,1084.0,0.2,2103,0.3,1084,0.4,2103,"0.5 Good for A, B & C, 0.2 Good for D",,,,
NE233,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE233,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE233,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE233,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE233,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE233,CCHUNB2,1084.0,0.1,2103,"0.3 Good for A, B & C, 0.1 Good for D",,,,,,,,
NE233,CCHUNB2,1084.0,0.1,2103,"0.3 Good for A & B, 0.1 Good for C & D",1084,0.4,2103,0.4,,,,
NE234,CCHUNB6A,1084.0,0.4,2103,0.4,1084,0.5,2103,0.4,,,,
NE234,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE234,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE234,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE234,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE234,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE234,CCHUNB2,1084.0,0.1,2103,0.1,,,,,,,,
NE235,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE235,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE235,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE235,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE235,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE235,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE236,CCHUNB6A,1084.0,0.6,2103,0.7,,,,,,,,
NE236,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE236,CCHUNB2,1084.0,0.4,2103,0.3,,,,,,,,
NE236,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE237,CCHUNB6A,1084.0,0.4,2103,"0.5 Good for A, B & C, 0.3 Good for C & D",,,,,,,,
NE237,CCHUNB2,1084.0,0.4,2103,"0.4 Good for A, B & C, 0.2 Good for D",1084,0.5,2103,0.5,,,,
NE237,CCHUNB2,1084.0,0.2,2103,0.2,1084,0.2,2103,0.2,,,,
NE237,CCHUNB2,1084.0,0.3,2102,0.7,,,,,,,,
NE237,CCHUNB2,1084.0,0.2,2103,0.1,1084,0.5,2103,0.6,,,,
NE237,CCHUNB2,1084.0,0.1,2103,"0.5 Good for A & B, 0.2 Good for C & D",,,,,,,,
NE237,CCHUNB2,1084.0,0.1,2103,"0.3 Good for A & B, 0.1 Good for C & D",,,,,,,,
NE237,CCHUNB2,1084.0,0.5,2103,"0.8 Good for A & B, 0.4 Good for C & D",,,,,,,,
NE237,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE237,CCHUNB2,1084.0,0.4,2103,"0.6 Good for A, B & C, 0.3 Good for D",,,,,,,,
NE238,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE238,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE239,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE239,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE239,CCHUNB2,1084.0,0.4,2103,0.4,1084,0.6,2103,0.6,,,,
NE239,CCHUNB2,1084.0,0.4,2103,0.5,1084,0.7,2103,"0.6 Good for A & B, 0.8 Good for C & D",,,,
NE239,CCHUNB2,1084.0,0.6,2103,0.7,,,,,,,,
NE239,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE240,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE240,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE240,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE240,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE240,CCHUNB6A,1084.0,0.3,2103,0.30nd,,,,,,,,
NE240,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE240,CCHUNB2,1084.0,0.6,2103,0.6,,,,,,,,
NE240,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE240,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE240,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE240,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE241,CCHUNB6A,1084.0,0.2,2103,"0.6, good for A,B,C, 0.2, good for D",,,,,,,,
NE241,CCHUNB6A,1084.0,0.5,2103,0.6; 0.3,,,,,,,,
NE241,CCHUNB6A,1084.0,0.1,2103,"0.6 Good for A, B & C, 0.2 Good for D",,,,,,,,
NE241,CCHUNB2,1084.0,0.5,2103,"0.8 Good for A & B, 0.4 Good for C & D",,,,,,,,
NE241,CCHUNB2,1084.0,0.4,2103,"0.8 Good for A & B, 0.3 Good for C & D",,,,,,,,
NE241,CCHUNB2,1084.0,0.2,2103,"0.7 Good for A & B, 0.4 Good for C, 0.1 ND Good for D",,,,,,,,
NE241,CCHUNB2,1084.0,0.1,2103,"0.5 Good for A & B, 0.1 Good for C & D",,,,,,,,
NE241,CCHUNB2,1084.0,0.3,2103,0.3,1084,"1.0 Good for A, 0.5 Good for B & C, No Filter Good for D",2103,"1.0 Good for A, 0.5 Good for B & C, No Filter Good for D",,,,
NE241,CCHUNB2,1084.0,0.1,2103,"0.5 Good for A & B, 0.1 Good for C & D",1084,0.5,2103,0.5,,,,
NE242,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE242,CCHUNB2,1084.0,0.3,2103,0.5,,,,,,,,
NE242,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE243,CCHUNB6A,1084.0,0.7,2103,0.7,1084,0.8,2103,0.9,,,,
NE243,CCHUNB6A,1084.0,0.6,2103,0.7,,,,,,,,
NE243,CCHUNB2,1084.0,0.8,,,,,,,,,,
NE243,CCHUNB2,1084.0,0.3,2103,0.5,,,,,,,,
NE243,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE244,CCHUNB6A,1084.0,0.6,2103,0.7,,,,,,,,
NE244,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE244,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE244,CCHUNB2,1084.0,0.1,2103,0.1,,,,,,,,
NE244,CCHUNB2,1084.0,0.1,2103,0.1,,,,,,,,
NE244,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE244,CCHUNB2,1084.0,0.3,2103,0.2,,,,,,,,
NE244,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE245,CCHUNB2,1084.0,0.2,2103,0.2,1084,0.5,2103,0.5,,,,
NE245,CCHUNB2,1084.0,0.1,2103,"0.5 Good for A & B, 0.1 Good for C & D",1084,0.5,2103,0.5,,,,
NE245,CCHUNB2,1084.0,0.5,2103,0.5,1084,"0.5 Good for A & B, 0.1 Good for C & D",2103,"0.5 Good for A & B, 0.1 Good for C & D",,,,
NE245,CCHUNB2,1084.0,0.2,2103,0.5 nd  Good for ABC; 0.2Good for D,,,,,,,,
NE246,CCHUNB2,1084.0,0.1,2103,0.1,,,,,,,,
NE246,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE247,CCHUNB6A,1084.0,0.3,2103,0.3,1084,0.4,2103,0.4,,,,
NE247,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE247,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE247,CCHUNB2,1084.0,0.3,2103,0.3,1084,0.5,2103,"0.6 Good for A, B & C, 0.4 Good for D",,,,
NE247,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE248,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE248,CCHUNB6A,1084.0,0.5,2103,0.5,1084,0.3,2103,0.3,,,,
NE248,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE248,CCHUNB2,1084.0,0.5,2103,0.6,,,,,,,,
NE248,CCHUNB2,1084.0,0.6,2103,0.6,,,,,,,,
NE248,CCHUNB2,1084.0,0.5,2103,0.5,1084,"0.6 ND Good for A & B, 0.3 Good for C & D",2103,"0.6 ND Good for A & B, 0.3 Good for C & D",,,,
NE248,CCHUNB2,1084.0,0.3,2103,0.3,1084,0.3,2103,0.3,,,,
NE248,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE248,CCHUNB2,1084.0,0.3,2103,0.4,,,,,,,,
NE249,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE249,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE249,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE249,CCHUNB2,1084.0,0.2,2103,"0.6 Good for A & B, 0.3 Good for C & D",1084,,2103,,,,,
NE249,CCHUNB2,1084.0,0.2,2103,0.3,,,,,,,,
NE249,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE249,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE249,CCHUNB2,1084.0,0.2,2102,,,,,,,,,
NE249,CCHUNB2,1084.0,0.1,2103,"0.5 Good for A & B, 0.1 Good for C & D",,,,,,,,
NE249,CCHUNB2,1084.0,0.6,2103,0.6,,,,,,,,
NE249,CCHUNB2,1084.0,0.3,2103,"0.4 Good for A, B & C, 0.3 Good for D",,,,,,,,
NE250,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE250,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE250,CCHUNB6A,1084.0,0.3,2101.0,1.2,1084,0.5,2103.0,0.5,,,,
NE250,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE250,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE250,CCHUNB2,1084.0,0.5,2103,"0.5 Good for A,B & C, 0.3 Good for D",,,,,,,,
NE250,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE250,CCHUNB2,1084.0,0.4,2103,"0.6 Good for A, B & C, 0.4 Good for D",1084,0.6,2103,0.7,,,,
NE250,CCHUNB2,1084.0,0.3,2103,"0.7 Good for A & B, 0.3 Good for C & D",,,,,,,,
NE250,CCHUNB2,1084.0,0.2,2103,"0.6 Good for A & B, 0.2 Good for C & D",1084,0.3,2103,0.3,,,,
NE251,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE251,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE251,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE251,CCHUNB2,1084.0,0.1,2103,0.1,,,,,,,,
NE251,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE251,CCHUNB2,1084.0,0.5,2103,0.5,1084,0.7,2103,"0.5 Good for A, B & D, 0.7 Good for C",,,,
NE252,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE252,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE252,CCHUNB6A,1084.0,0.5,2103,0.5,1084,0.5,2103,0.5,,,,
NE252,CCHUNB6A,1084.0,0.5,2103,"0.6 Good for A, B & C, 0.3 Good for D",1084,0.3,2103,0.4,,,,
NE252,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE252,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE252,CCHUNB2,1084.0,0.2,2103,"0.5 Good for A, B & C, 0.2 Good for D",,,,,,,,
NE253,CCHUNB2,1084.0,0.3,2102,0.7,,,,,,,,
NE253,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE253,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE254,CCHUNB6A,1084.0,0.6,2103,0.6,1084,0.5,2103,0.5,,,,
NE254,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE254,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE254,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE254,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE254,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE254,CCHUNB2,1084.0,0.3,2103,0.4,,,,,,,,
NE255,CCHUNB6A,1084.0,0.8,2103,0.8; 0.9,,,,,,,,
NE255,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE255,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE255,CCHUNB2,1084.0,0.4,2103,0.5,,,,,,,,
NE255,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE256,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE256,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE256,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE256,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE256,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE256,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE257,CCHUNB6A,1084.0,0.8,2103,0.8,,,,,,,,
NE257,CCHUNB6A,1084.0,0.6,2103,0.6,,,,,,,,
NE257,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE257,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE257,CCHUNB2,1084.0,0.1,2103,"0.3 Good for A, B & C, 0.1 Good for D",,,,,,,,
NE258,CCHUNB6A,1084.0,0.6,2103,0.7,,,,,,,,
NE258,CCHUNB6A,1084.0,0.5,2103,0.4,,,,,,,,
NE258,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE258,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE258,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE259,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE259,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE259,CCHUNB2,1084.0,0.1,2103,0.1,,,,,,,,
NE259,CCHUNB2,1084.0,0.5,2103,0.6,,,,,,,,
NE259,CCHUNB2,1084.0,0.3,2103,0.3,1084,"0.5 Good for A & B, 0.1 Good for C & D",2103,"0.5 Good for A & B, 0.1 Good for C & D",,,,
NE259,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE260,CCHUNB6A,1084.0,0.5,2103.0,0.5,1084.0,0.7,2103.0,0.7,,,,
NE260,CCHUNB6A,1084.0,0.3,2103,0.3,1084,0.3,2103,0.4,,,,
NE260,CCHUNB6A,1084.0,0.4,2103,0.3,,,,,,,,
NE260,CCHUNB6A,1084.0,0.3,2103,"0.6 Good for A, B & C, 0.3 Good for D",1084,0.5,2103,0.5,,,,
NE260,CCHUNB6A,1084.0,0.1,2103,"0.3 Good for A,B & C, 0.1 Good for D",,,,,,,,
NE260,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE260,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE260,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE260,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE260,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE260,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
